time	V(vout)
7.047430959074326e+00	-4.185432e-01
7.049495280648978e+00	-6.444020e-01
7.051621070338010e+00	-8.762719e-01
7.053804786536817e+00	-1.111714e+00
7.056052975442437e+00	-1.348942e+00
7.058362744210169e+00	-1.584671e+00
7.060740209784060e+00	-1.816014e+00
7.063183843784133e+00	-2.038732e+00
7.065698755887271e+00	-2.248587e+00
7.068285787685318e+00	-2.440297e+00
7.070948228786258e+00	-2.608097e+00
7.073690649650203e+00	-2.745594e+00
7.076513415674268e+00	-2.842054e+00
7.079426598792109e+00	-2.858094e+00
7.082447260182374e+00	-2.751154e+00
7.085395163356393e+00	-2.565587e+00
7.087981899934967e+00	-2.383311e+00
7.090484350402240e+00	-2.185920e+00
7.093399821044434e+00	-1.913085e+00
7.096128295652562e+00	-1.614142e+00
7.099117123126184e+00	-1.238782e+00
7.102162360679413e+00	-8.113889e-01
7.105301854688197e+00	-3.290873e-01
7.108615414542507e+00	2.153120e-01
7.112004724184643e+00	7.955463e-01
7.115578344292115e+00	1.410908e+00
7.119264301023501e+00	2.003242e+00
7.123138998417472e+00	2.452152e+00
7.127078288955476e+00	2.638829e+00
7.129458671131182e+00	2.637385e+00
7.131796982406638e+00	2.595537e+00
7.135420547868203e+00	2.513892e+00
7.138980975702078e+00	2.417820e+00
7.143772465283858e+00	2.251002e+00
7.149258362301663e+00	1.991231e+00
7.155783988809066e+00	1.573747e+00
7.163596488809066e+00	9.373648e-01
7.171408988809066e+00	1.856304e-01
7.179221488809066e+00	-6.297958e-01
7.187033988809066e+00	-1.429646e+00
7.194846488809066e+00	-2.120577e+00
7.202658988809066e+00	-2.594845e+00
7.210471488809066e+00	-2.705762e+00
7.218283988809066e+00	-2.336973e+00
7.226096488809066e+00	-1.545433e+00
7.232941708846186e+00	-6.047179e-01
7.239689578884002e+00	4.768719e-01
7.247502078884002e+00	1.677323e+00
7.255314578884002e+00	2.423486e+00
7.262443759444252e+00	2.553186e+00
7.268858432903288e+00	2.403795e+00
7.274697067589580e+00	2.191427e+00
7.280554253758125e+00	1.892223e+00
7.287916472777451e+00	1.386375e+00
7.294942228271471e+00	7.832062e-01
7.302754728271471e+00	6.581111e-03
7.310567228271471e+00	-8.154447e-01
7.318379728271471e+00	-1.602972e+00
7.326192228271471e+00	-2.260179e+00
7.334004728271471e+00	-2.658560e+00
7.341817228271471e+00	-2.766837e+00
7.342278145565551e+00	-2.754664e+00
7.343199980153711e+00	-2.704129e+00
7.344682046585038e+00	-2.613814e+00
7.346236305698182e+00	-2.512749e+00
7.348077265122016e+00	-2.381114e+00
7.351759183969685e+00	-2.078755e+00
7.354401382033466e+00	-1.823008e+00
7.356935109109748e+00	-1.534374e+00
7.360165834141982e+00	-1.105442e+00
7.366627284206448e+00	-1.224187e-01
7.374439784206448e+00	1.143801e+00
7.382252284206448e+00	2.208133e+00
7.388142757916169e+00	2.608634e+00
7.390963042435978e+00	2.623124e+00
7.393789003736719e+00	2.568326e+00
7.397657105391522e+00	2.475109e+00
7.401451813100151e+00	2.361607e+00
7.406839314295796e+00	2.146617e+00
7.412768615412549e+00	1.822655e+00
7.420154548098637e+00	1.289148e+00
7.427967048098637e+00	5.948749e-01
7.435779548098637e+00	-1.939016e-01
7.443592048098637e+00	-1.010650e+00
7.451404548098637e+00	-1.768700e+00
7.459217048098637e+00	-2.371393e+00
7.467029548098637e+00	-2.682452e+00
7.474842048098637e+00	-2.673693e+00
7.475077102439954e+00	-2.664292e+00
7.475547211122588e+00	-2.634855e+00
7.476487428487858e+00	-2.575033e+00
7.477481419618679e+00	-2.509793e+00
7.479469401880319e+00	-2.367594e+00
7.482937115162579e+00	-2.082851e+00
7.485737065871121e+00	-1.811615e+00
7.488263845957547e+00	-1.523779e+00
7.491462498849155e+00	-1.098549e+00
7.497859804632372e+00	-1.242750e-01
7.505672304632372e+00	1.143604e+00
7.513484804632372e+00	2.209876e+00
7.519362607990661e+00	2.610398e+00
7.522169314545049e+00	2.624916e+00
7.524984684361125e+00	2.570403e+00
7.528843136709512e+00	2.477681e+00
7.532631251520776e+00	2.365143e+00
7.537975613382007e+00	2.154025e+00
7.543867974580231e+00	1.835794e+00
7.551176048387524e+00	1.313663e+00
7.558988548387524e+00	6.256165e-01
7.566801048387524e+00	-1.581745e-01
7.574613548387524e+00	-9.726983e-01
7.582426048387524e+00	-1.732264e+00
7.590238548387524e+00	-2.340889e+00
7.598051048387524e+00	-2.669232e+00
7.605863548387524e+00	-2.693856e+00
7.606142389793960e+00	-2.684211e+00
7.606700072606831e+00	-2.651781e+00
7.607815438232573e+00	-2.583537e+00
7.608983942713365e+00	-2.507714e+00
7.611320951674950e+00	-2.341028e+00
7.614315504743564e+00	-2.096133e+00
7.616918796908936e+00	-1.846345e+00
7.619321938909885e+00	-1.577889e+00
7.622270164394998e+00	-1.194966e+00
7.628166615365225e+00	-3.133269e-01
7.635979115365225e+00	9.552715e-01
7.643791615365225e+00	2.081020e+00
7.649875953318189e+00	2.575718e+00
7.653495574391962e+00	2.623323e+00
7.656859475319862e+00	2.562780e+00
7.659999558580268e+00	2.488099e+00
7.663424753683946e+00	2.386221e+00
7.669983196981097e+00	2.118134e+00
7.677795696981097e+00	1.669874e+00
7.685608196981097e+00	1.072137e+00
7.693420696981097e+00	3.457701e-01
7.701233196981097e+00	-4.557614e-01
7.709045696981097e+00	-1.257718e+00
7.716858196981097e+00	-1.970131e+00
7.724670696981097e+00	-2.496213e+00
7.732483196981097e+00	-2.696971e+00
7.740295696981097e+00	-2.488356e+00
7.744436516313032e+00	-2.199056e+00
7.747357320290306e+00	-1.925281e+00
7.750135843377379e+00	-1.619425e+00
7.754139180222719e+00	-1.092246e+00
7.761364331636333e+00	1.061972e-02
7.769176831636333e+00	1.270300e+00
7.776989331636333e+00	2.283652e+00
7.782816938544729e+00	2.610206e+00
7.785852521270575e+00	2.600722e+00
7.788772079740973e+00	2.537999e+00
7.792067398704396e+00	2.455338e+00
7.795670210133241e+00	2.348212e+00
7.799454927493112e+00	2.206858e+00
7.803669167125024e+00	2.006091e+00
7.808158559874540e+00	1.738311e+00
7.813027789686552e+00	1.385296e+00
7.818314709181473e+00	9.356433e-01
7.823970264412718e+00	3.924623e-01
7.830131650905534e+00	-2.464864e-01
7.836705002506304e+00	-9.409955e-01
7.843855223472540e+00	-1.650158e+00
7.851478863179110e+00	-2.273881e+00
7.859291363179110e+00	-2.656413e+00
7.867103863179110e+00	-2.755092e+00
7.867582340076170e+00	-2.742462e+00
7.868539293870291e+00	-2.690650e+00
7.870075609291907e+00	-2.597405e+00
7.871694144484938e+00	-2.491597e+00
7.873547268162294e+00	-2.356892e+00
7.877253515517006e+00	-2.043615e+00
7.880265540650380e+00	-1.740982e+00
7.883131752646571e+00	-1.400768e+00
7.886498015516080e+00	-9.355006e-01
7.893230541255099e+00	1.184051e-01
7.901043041255099e+00	1.374960e+00
7.908855541255099e+00	2.341138e+00
7.914738572060378e+00	2.622180e+00
7.917538883910518e+00	2.600270e+00
7.920220351466051e+00	2.539598e+00
7.923020708334153e+00	2.468683e+00
7.926607459242959e+00	2.363428e+00
7.930138798192090e+00	2.234784e+00
7.934393654830527e+00	2.037094e+00
7.939003474531485e+00	1.767428e+00
7.944117247964916e+00	1.399691e+00
7.949914757849045e+00	9.054285e-01
7.956224473594230e+00	2.942970e-01
7.963362562461817e+00	-4.481989e-01
7.971162203467300e+00	-1.254492e+00
7.978974703467300e+00	-1.973275e+00
7.986787203467300e+00	-2.506657e+00
7.994599703467300e+00	-2.747941e+00
8.000000000000000e+00	-2.770952e+00
