time	V(n006)
1.698711265888759e+000	-4.380923e+000
1.698813109163554e+000	-1.543317e+000
1.698905848265826e+000	1.195413e+000
1.698987217849908e+000	3.550740e+000
1.699067441884419e+000	5.611947e+000
1.699227889953440e+000	9.006356e+000
1.699292292172326e+000	1.001225e+001
1.699338896753972e+000	1.048672e+001
1.699373670207812e+000	1.071192e+001
1.699414922092760e+000	1.083793e+001
1.699459625267547e+000	1.081505e+001
1.699511170679792e+000	1.056779e+001
1.699582230844586e+000	9.845387e+000
1.699687334187155e+000	8.040395e+000
1.699868947688317e+000	3.668250e+000
1.700056370840433e+000	-1.600344e+000
1.700166402185172e+000	-4.677780e+000
1.700273976287915e+000	-7.337346e+000
1.700345336357329e+000	-8.748396e+000
1.700434172871480e+000	-1.005585e+001
1.700479337108698e+000	-1.051952e+001
1.700513748068171e+000	-1.072949e+001
1.700556463686127e+000	-1.084683e+001
1.700597916026940e+000	-1.081365e+001
1.700650668456668e+000	-1.053120e+001
1.700736139210882e+000	-9.553396e+000
1.700872009335555e+000	-7.068707e+000
1.701000686076544e+000	-3.938194e+000
1.701100618077405e+000	-1.110334e+000
1.701194962298749e+000	1.675281e+000
1.701280718266616e+000	4.120148e+000
1.701367532658289e+000	6.298002e+000
1.701503018447793e+000	9.069605e+000
1.701566721028814e+000	1.003269e+001
1.701612880118269e+000	1.049702e+001
1.701647344177581e+000	1.071944e+001
1.701684947272488e+000	1.083548e+001
1.701731346058640e+000	1.081596e+001
1.701782260880814e+000	1.057838e+001
1.701853927005117e+000	9.832276e+000
1.701978156175949e+000	7.626918e+000
1.702168230149452e+000	2.951295e+000
1.702345370595142e+000	-2.065622e+000
1.702452464924330e+000	-5.037403e+000
1.702553704523782e+000	-7.503115e+000
1.702618502877753e+000	-8.762016e+000
1.702710332403281e+000	-1.009209e+001
1.702754606441725e+000	-1.053825e+001
1.702789640327853e+000	-1.074596e+001
1.702828632548707e+000	-1.084910e+001
1.702870435555955e+000	-1.081386e+001
1.702923057894158e+000	-1.053386e+001
1.703008321853313e+000	-9.561440e+000
1.703143885893887e+000	-7.091938e+000
1.703269938229691e+000	-4.033659e+000
1.703372200099011e+000	-1.142977e+000
1.703468627476533e+000	1.702310e+000
1.703554816416927e+000	4.156983e+000
1.703642202212473e+000	6.343709e+000
1.703777229547937e+000	9.094373e+000
1.703840501298618e+000	1.004524e+001
1.703886385267882e+000	1.050332e+001
1.703920657940697e+000	1.071961e+001
1.703962243682020e+000	1.084139e+001
1.704005774901988e+000	1.081440e+001
1.704057755729139e+000	1.055359e+001
1.704134980331714e+000	9.731785e+000
1.704249644896938e+000	7.680103e+000
1.704439151972893e+000	3.000971e+000
1.704616279943134e+000	-2.015594e+000
1.704721207576773e+000	-4.937277e+000
1.704820660388797e+000	-7.380154e+000
1.704885778591810e+000	-8.668389e+000
1.704975739048269e+000	-1.001001e+001
1.705021917197793e+000	-1.049703e+001
1.705056394507271e+000	-1.071694e+001
1.705097843476121e+000	-1.084044e+001
1.705141854196723e+000	-1.081511e+001
1.705193656915605e+000	-1.055040e+001
1.705277617114622e+000	-9.636415e+000
1.705393846632351e+000	-7.604448e+000
1.705522234523448e+000	-4.583479e+000
1.705620270301461e+000	-1.867625e+000
1.705709519915729e+000	7.669835e-001
1.705788878849643e+000	3.086512e+000
1.705865050221141e+000	5.119274e+000
1.706003032075680e+000	8.413213e+000
1.706003073614747e+000	8.414028e+000
1.706004071873792e+000	8.433418e+000
1.706005070132837e+000	8.452663e+000
1.706006068391882e+000	8.471764e+000
1.706007066650927e+000	8.490720e+000
1.706008064909972e+000	8.509532e+000
1.706009063169016e+000	8.528200e+000
1.706010061428061e+000	8.546722e+000
1.706037370089252e+000	9.011981e+000
1.706064678750443e+000	9.427415e+000
1.706091987411634e+000	9.793026e+000
1.706119296072824e+000	1.010881e+001
1.706146604734015e+000	1.037478e+001
1.706173913395206e+000	1.059092e+001
1.706201222056397e+000	1.075723e+001
1.706238278493720e+000	1.085125e+001
1.706279732953509e+000	1.081321e+001
1.706332484597203e+000	1.053079e+001
1.706417954102045e+000	9.553003e+000
1.706553822378051e+000	6.959813e+000
1.706757142443034e+000	1.746274e+000
1.706913599318638e+000	-2.716448e+000
1.707015905465054e+000	-5.512955e+000
1.707109014235574e+000	-7.703709e+000
1.707183153349012e+000	-9.068450e+000
1.707274032449825e+000	-1.028328e+001
1.707313645438693e+000	-1.062992e+001
1.707351825086002e+000	-1.080290e+001
1.707394005780130e+000	-1.085577e+001
1.707432898032549e+000	-1.076737e+001
1.707483944452644e+000	-1.045242e+001
1.707542327395628e+000	-9.837343e+000
1.707615579271572e+000	-8.688295e+000
1.707716550878824e+000	-6.571181e+000
1.707820924719916e+000	-3.918502e+000
1.707901094687021e+000	-1.639997e+000
1.707979714484361e+000	6.932355e-001
1.708051643864546e+000	2.806168e+000
1.708122476823313e+000	4.721908e+000
1.708264142740846e+000	8.015145e+000
1.708346513183427e+000	9.513553e+000
1.708403018884633e+000	1.023584e+001
1.708444502523970e+000	1.059397e+001
1.708481504982740e+000	1.078546e+001
1.708518499461361e+000	1.086103e+001
1.708555246722194e+000	1.081029e+001
1.708609742690373e+000	1.051138e+001
1.708681814946112e+000	9.732582e+000
1.708791123166694e+000	7.775490e+000
1.708978797979270e+000	3.160898e+000
1.709155060004824e+000	-1.824804e+000
1.709259985175350e+000	-4.760080e+000
1.709360873938062e+000	-7.261662e+000
1.709428180622234e+000	-8.614342e+000
1.709515317004716e+000	-9.942349e+000
1.709563038724385e+000	-1.046094e+001
1.709598585241414e+000	-1.070018e+001
1.709639327439180e+000	-1.083251e+001
1.709685829925066e+000	-1.081646e+001
1.709736706156209e+000	-1.056860e+001
1.709819190797143e+000	-9.667315e+000
1.709950622974149e+000	-7.337186e+000
1.710080448762603e+000	-4.242320e+000
1.710176845365678e+000	-1.569144e+000
1.710179442471257e+000	-1.492782e+000
1.710189656823083e+000	-1.187333e+000
1.710204367749499e+000	-7.461614e-001
1.710213267505044e+000	-4.785868e-001
1.710231067016133e+000	5.701595e-002
1.710250539528064e+000	6.425786e-001
1.710268508506165e+000	1.181373e+000
1.710286551539962e+000	1.719195e+000
1.710309001031876e+000	2.381550e+000
1.710336413316769e+000	3.176263e+000
1.710371555916370e+000	4.163059e+000
1.710422062411702e+000	5.494377e+000
1.710498784333983e+000	7.240726e+000
1.710628295118115e+000	9.598923e+000
1.710682301922908e+000	1.030275e+001
1.710722122306813e+000	1.062563e+001
1.710760176780739e+000	1.080076e+001
1.710801784215653e+000	1.085706e+001
1.710839851970853e+000	1.076706e+001
1.710901768614405e+000	1.031828e+001
1.711001701010446e+000	8.935170e+000
1.711158471784456e+000	5.549108e+000
1.711384246682265e+000	-5.863999e-001
1.711508941722657e+000	-4.114829e+000
1.711606614479038e+000	-6.637770e+000
1.711685324358497e+000	-8.312177e+000
1.711772878800218e+000	-9.749246e+000
1.711824649430221e+000	-1.036117e+001
1.711862964002512e+000	-1.065344e+001
1.711901939690195e+000	-1.080670e+001
1.711954782467909e+000	-1.081953e+001
1.712003292572575e+000	-1.061278e+001
1.712082000492197e+000	-9.827758e+000
1.712190917061125e+000	-7.980746e+000
1.712358772955091e+000	-4.037313e+000
1.712465402434322e+000	-1.073708e+000
1.712565280917239e+000	1.868050e+000
1.712654760776943e+000	4.397529e+000
1.712745922092396e+000	6.657328e+000
1.712865761155300e+000	9.070154e+000
1.712929723765117e+000	1.002510e+001
1.712976048612412e+000	1.049320e+001
1.713010627864468e+000	1.071493e+001
1.713052008876906e+000	1.083930e+001
1.713096258159240e+000	1.081480e+001
1.713147972245084e+000	1.056071e+001
1.713222979465916e+000	9.757036e+000
1.713349383244315e+000	7.465600e+000
1.713542891362742e+000	2.650638e+000
1.713711938345726e+000	-2.149656e+000
1.713817930328356e+000	-5.088096e+000
1.713917250788087e+000	-7.502831e+000
1.713981994744939e+000	-8.759982e+000
1.714073497294144e+000	-1.008710e+001
1.714117893353114e+000	-1.053570e+001
1.714152841706902e+000	-1.074095e+001
1.714196205951701e+000	-1.085151e+001
1.714235536260769e+000	-1.081237e+001
1.714289075453660e+000	-1.051489e+001
1.714375796024031e+000	-9.514956e+000
1.714506091722487e+000	-7.142036e+000
1.714626511249660e+000	-4.232875e+000
1.714726330870047e+000	-1.423268e+000
1.714818947298157e+000	1.312926e+000
1.714902078829650e+000	3.711216e+000
1.714982649045855e+000	5.762287e+000
1.715143789478267e+000	9.117585e+000
1.715206244226053e+000	1.012538e+001
1.715206301247017e+000	1.012599e+001
1.715206472043863e+000	1.012782e+001
1.715206642840710e+000	1.012963e+001
1.715206813637557e+000	1.013143e+001
1.715206984434404e+000	1.013322e+001
1.715207155231251e+000	1.013501e+001
1.715207326028098e+000	1.013678e+001
1.715207496824945e+000	1.013854e+001
1.715208261510034e+000	1.014667e+001
1.715210343554938e+000	1.016920e+001
1.715232439686884e+000	1.037642e+001
1.715254535818831e+000	1.054547e+001
1.715276631950778e+000	1.067635e+001
1.715298728082724e+000	1.076907e+001
1.715320824214671e+000	1.082362e+001
1.715342920346618e+000	1.084000e+001
1.715365016478565e+000	1.081821e+001
1.715414243294960e+000	1.059933e+001
1.715494096435915e+000	9.763279e+000
1.715621586334892e+000	7.473160e+000
1.715814859545095e+000	2.671627e+000
1.715984085891000e+000	-2.132355e+000
1.716091021063402e+000	-5.095807e+000
1.716191139985974e+000	-7.523805e+000
1.716257961810230e+000	-8.814347e+000
1.716348009083197e+000	-1.010809e+001
1.716391943731466e+000	-1.054528e+001
1.716427215763639e+000	-1.075172e+001
1.716465266170960e+000	-1.085037e+001
1.716506899636632e+000	-1.081376e+001
1.716559584874996e+000	-1.053662e+001
1.716641036873622e+000	-9.643573e+000
1.716758085642927e+000	-7.595204e+000
1.716883322401544e+000	-4.654093e+000
1.716981786145666e+000	-1.929042e+000
1.717071745421750e+000	7.249742e-001
1.717152027523253e+000	3.073025e+000
1.717226936230628e+000	5.063847e+000
1.717376753645377e+000	8.424982e+000
1.717453907106929e+000	9.747898e+000
1.717505891310103e+000	1.035524e+001
1.717544350408804e+000	1.065042e+001
1.717583236441505e+000	1.080475e+001
1.717636405707000e+000	1.081924e+001
1.717684793570213e+000	1.061456e+001
1.717763306058062e+000	9.810946e+000
1.717888776626970e+000	7.592260e+000
1.718079548162635e+000	2.891917e+000
1.718252983205950e+000	-2.024827e+000
1.718358137494276e+000	-4.952148e+000
1.718457393707148e+000	-7.389767e+000
1.718521507820293e+000	-8.658165e+000
1.718611874663602e+000	-1.000700e+001
1.718658112452205e+000	-1.049566e+001
1.718692631214075e+000	-1.071630e+001
1.718734052535788e+000	-1.084016e+001
1.718778160286327e+000	-1.081517e+001
1.718829926957256e+000	-1.055587e+001
1.718909166494407e+000	-9.726443e+000
1.719011750634647e+000	-7.962230e+000
1.719167789832839e+000	-4.294993e+000
1.719276359063086e+000	-1.284598e+000
1.719376785049161e+000	1.674510e+000
1.719463152470550e+000	4.135873e+000
1.719550953091732e+000	6.335369e+000
1.719685713449388e+000	9.084708e+000
1.719749161306388e+000	1.004011e+001
1.719795157806733e+000	1.050076e+001
1.719829508790504e+000	1.072316e+001
1.719864371171268e+000	1.083577e+001
1.719907786384481e+000	1.083688e+001
1.719949948952128e+000	1.069465e+001
1.719993858556271e+000	1.038350e+001
1.720046733737556e+000	9.803604e+000
1.720105224816406e+000	8.922805e+000
1.720171594049549e+000	7.639166e+000
1.720251752551481e+000	5.748258e+000
1.720357314831997e+000	2.873618e+000
1.720499524436248e+000	-1.270161e+000
1.720600563980546e+000	-4.146360e+000
1.720699327271538e+000	-6.687475e+000
1.720771604072495e+000	-8.236405e+000
1.720856196192173e+000	-9.649126e+000
1.720910030990504e+000	-1.030772e+001
1.720949736130939e+000	-1.062821e+001
1.720987860092366e+000	-1.080215e+001
1.721029785945797e+000	-1.085656e+001
1.721068311668495e+000	-1.076209e+001
1.721130968345576e+000	-1.031419e+001
1.721219629310282e+000	-9.140993e+000
1.721353676488824e+000	-6.656459e+000
1.721369030370992e+000	-6.309781e+000
1.721399738135329e+000	-5.523773e+000
1.721453222135817e+000	-4.076809e+000
1.721505992296922e+000	-2.569974e+000
1.721586847944414e+000	-1.782315e-001
1.721675534720921e+000	2.431775e+000
1.721765086562568e+000	4.896738e+000
1.721875113639869e+000	7.662914e+000
1.721875461802453e+000	7.670493e+000
1.721875809965037e+000	7.678054e+000
1.721876158127620e+000	7.685596e+000
1.721876506290204e+000	7.693121e+000
1.721876854452787e+000	7.700627e+000
1.721877202615371e+000	7.708115e+000
1.721877550777955e+000	7.715585e+000
1.721908753961668e+000	8.336116e+000
1.721939957145381e+000	8.891237e+000
1.721971160329094e+000	9.380950e+000
1.722002363512808e+000	9.805253e+000
1.722033566696521e+000	1.016415e+001
1.722064769880234e+000	1.045763e+001
1.722095973063947e+000	1.068571e+001
1.722136155972666e+000	1.082486e+001
1.722184647673497e+000	1.081704e+001
1.722234783014435e+000	1.058237e+001
1.722316086342408e+000	9.710612e+000
1.722445752336121e+000	7.342788e+000
1.722641687315310e+000	2.433392e+000
1.722805721118129e+000	-2.231411e+000
1.722911780768692e+000	-5.164777e+000
1.723010610230789e+000	-7.550348e+000
1.723078688108289e+000	-8.856393e+000
1.723168217735233e+000	-1.013073e+001
1.723211629741650e+000	-1.055601e+001
1.723247269207364e+000	-1.076040e+001
1.723283865145462e+000	-1.085229e+001
1.723325236643511e+000	-1.081360e+001
1.723378019061203e+000	-1.054868e+001
1.723446131354698e+000	-9.861804e+000
1.723540384913254e+000	-8.315185e+000
1.723682519878079e+000	-5.261047e+000
1.723692321464412e+000	-5.016052e+000
1.723711924637076e+000	-4.481165e+000
1.723746677497075e+000	-3.506301e+000
1.723780849633155e+000	-2.517948e+000
1.723836667935391e+000	-8.633831e-001
1.723928420450953e+000	1.855666e+000
1.724016047267235e+000	4.337703e+000
1.724104180986260e+000	6.518140e+000
1.724238280087152e+000	9.200136e+000
1.724299676521960e+000	1.009930e+001
1.724344355906022e+000	1.052932e+001
1.724379105838279e+000	1.073853e+001
1.724419183388553e+000	1.084711e+001
1.724461211358131e+000	1.081473e+001
1.724512371509618e+000	1.056038e+001
1.724583696814479e+000	9.845267e+000
1.724674763909545e+000	8.384042e+000
1.724796643447571e+000	5.624147e+000
1.724986551996179e+000	4.138072e-001
1.725123487678111e+000	-3.525588e+000
1.725207427214371e+000	-5.773869e+000
1.725299949051117e+000	-7.857195e+000
1.725396526437356e+000	-9.517607e+000
1.725478516174381e+000	-1.048888e+001
1.725512725600826e+000	-1.072520e+001
1.725554959430836e+000	-1.084463e+001
1.725597356360821e+000	-1.081504e+001
1.725648789508189e+000	-1.056947e+001
1.725710906962090e+000	-9.983834e+000
1.725788434476692e+000	-8.827965e+000
1.725894774301095e+000	-6.654672e+000
1.725992311394439e+000	-4.206985e+000
1.726077065429662e+000	-1.809701e+000
1.726156546584584e+000	5.445429e-001
1.726230924535570e+000	2.732150e+000
1.726302192563827e+000	4.664782e+000
1.726444728620340e+000	8.162215e+000
1.726444794319618e+000	8.163599e+000
1.726445415709493e+000	8.176277e+000
1.726446037099369e+000	8.188866e+000
1.726446658489244e+000	8.201368e+000
1.726447279879120e+000	8.213781e+000
1.726447901268996e+000	8.226106e+000
1.726448522658872e+000	8.238342e+000
1.726449144048747e+000	8.250490e+000
1.726479666964897e+000	8.808061e+000
1.726510189881048e+000	9.300418e+000
1.726540712797198e+000	9.727560e+000
1.726571235713348e+000	1.008949e+001
1.726601758629498e+000	1.038620e+001
1.726632281545649e+000	1.061770e+001
1.726662804461799e+000	1.078399e+001
1.726699396203818e+000	1.086040e+001
1.726736722373285e+000	1.081066e+001
1.726791003983121e+000	1.049874e+001
1.726878902593559e+000	9.456839e+000
1.727018351926055e+000	6.731128e+000
1.727225794363437e+000	1.347499e+000
1.727377568860369e+000	-2.986179e+000
1.727476139293394e+000	-5.664369e+000
1.727565284879182e+000	-7.735439e+000
1.727645033432417e+000	-9.173797e+000
1.727736736020627e+000	-1.035943e+001
1.727774300994645e+000	-1.066655e+001
1.727813745845803e+000	-1.081444e+001
1.727864887888404e+000	-1.082102e+001
1.727911886824026e+000	-1.063754e+001
1.727969824194325e+000	-1.014836e+001
1.728039011025055e+000	-9.223995e+000
1.728123894808471e+000	-7.622985e+000
1.728240354204305e+000	-4.848813e+000
1.728327419560757e+000	-2.459144e+000
1.728410205378824e+000	-2.398220e-002
1.728496804909480e+000	2.523867e+000
1.728582181463268e+000	4.854683e+000
1.728709541975765e+000	8.003083e+000
1.728710892355198e+000	8.030784e+000
1.728712242734630e+000	8.058318e+000
1.728713593114063e+000	8.085685e+000
1.728714943493495e+000	8.112884e+000
1.728716293872928e+000	8.139916e+000
1.728717644252361e+000	8.166781e+000
1.728718994631793e+000	8.193479e+000
1.728757344770348e+000	8.890420e+000
1.728801173500125e+000	9.527465e+000
1.728888830959678e+000	1.049325e+001
1.728923340772650e+000	1.073119e+001
1.728966175708243e+000	1.084732e+001
1.729007237986341e+000	1.081297e+001
1.729060135095225e+000	1.052780e+001
1.729145835787588e+000	9.543985e+000
1.729282046028533e+000	6.948568e+000
1.729477779581124e+000	1.940856e+000
1.729634134588043e+000	-2.525417e+000
1.729736937336241e+000	-5.351933e+000
1.729831452423994e+000	-7.604763e+000
1.729903323446325e+000	-8.959340e+000
1.729992208229680e+000	-1.019312e+001
1.730034130611040e+000	-1.058584e+001
1.730070821961254e+000	-1.078129e+001
1.730106580177471e+000	-1.085933e+001
1.730145104337899e+000	-1.081852e+001
1.730190540627579e+000	-1.060948e+001
1.730242738567807e+000	-1.015801e+001
1.730308122421152e+000	-9.283596e+000
1.730394290353395e+000	-7.664198e+000
1.730514971743322e+000	-4.803403e+000
1.730593535535358e+000	-2.653758e+000
1.730678914891352e+000	-1.432308e-001
1.730768199887210e+000	2.483117e+000
1.730856335373165e+000	4.901583e+000
1.730971560455104e+000	7.781054e+000
1.730971604645750e+000	7.782001e+000
1.730972085985539e+000	7.792223e+000
1.730972567325328e+000	7.802409e+000
1.730973048665117e+000	7.812559e+000
1.730973530004906e+000	7.822674e+000
1.730974011344695e+000	7.832754e+000
1.730974492684484e+000	7.842798e+000
1.730974974024273e+000	7.852806e+000
1.731000875204537e+000	8.356357e+000
1.731026776384800e+000	8.816003e+000
1.731052677565063e+000	9.231744e+000
1.731078578745326e+000	9.603580e+000
1.731104479925590e+000	9.931512e+000
1.731130381105853e+000	1.021554e+001
1.731156282286116e+000	1.045566e+001
1.731191252102971e+000	1.070887e+001
1.731232373865679e+000	1.083650e+001
1.731277535219175e+000	1.081530e+001
1.731328910312221e+000	1.055844e+001
1.731412189693737e+000	9.637017e+000
1.731544806770938e+000	7.167110e+000
1.731740942656455e+000	2.204707e+000
1.731900808771832e+000	-2.351657e+000
1.732005447100309e+000	-5.239326e+000
1.732102365764912e+000	-7.568614e+000
1.732171323568445e+000	-8.884525e+000
1.732260590103167e+000	-1.014677e+001
1.732303625717183e+000	-1.056365e+001
1.732339530323503e+000	-1.076650e+001
1.732375075728562e+000	-1.085367e+001
1.732416257888198e+000	-1.081528e+001
1.732467001135371e+000	-1.057034e+001
1.732528935220187e+000	-9.979007e+000
1.732612482985690e+000	-8.700851e+000
1.732731688894274e+000	-6.177093e+000
1.732844492174538e+000	-3.243748e+000
1.732944381600669e+000	-3.560426e-001
1.733040521701047e+000	2.460492e+000
1.733143201370277e+000	5.267166e+000
1.733247611837700e+000	7.850659e+000
1.733247654132994e+000	7.851536e+000
1.733248033984235e+000	7.859421e+000
1.733248812055345e+000	7.875771e+000
1.733250191099307e+000	7.904492e+000
1.733251570143268e+000	7.933063e+000
1.733252949187230e+000	7.961481e+000
1.733254328231191e+000	7.989748e+000
1.733255707275153e+000	8.017863e+000
1.733257086319114e+000	8.045827e+000
1.733258465363076e+000	8.073639e+000
1.733297622247506e+000	8.799484e+000
1.733342086772334e+000	9.460459e+000
1.733431015821990e+000	1.046789e+001
1.733465491232344e+000	1.071652e+001
1.733506941468307e+000	1.084002e+001
1.733550947742709e+000	1.081467e+001
1.733602752113361e+000	1.054994e+001
1.733686714941352e+000	9.611075e+000
1.733820348822990e+000	7.111167e+000
1.734012426688908e+000	2.371145e+000
1.734032337270635e+000	1.809728e+000
1.734072158434089e+000	6.196885e-001
1.734151800760996e+000	-1.752012e+000
1.734219102089195e+000	-3.693469e+000
1.734288093640322e+000	-5.546653e+000
1.734359397746574e+000	-7.239920e+000
1.734439828649031e+000	-8.804051e+000
1.734523723172430e+000	-1.004440e+001
1.734569241060633e+000	-1.051198e+001
1.734603405241507e+000	-1.072429e+001
1.734645438172336e+000	-1.084403e+001
1.734688105312249e+000	-1.081435e+001
1.734740406965336e+000	-1.055508e+001
1.734810902868849e+000	-9.845140e+000
1.734904202244960e+000	-8.315497e+000
1.735045261023201e+000	-5.160588e+000
1.735137609852211e+000	-2.682783e+000
1.735231662211519e+000	7.488567e-002
1.735317696305828e+000	2.602672e+000
1.735402155511516e+000	4.900690e+000
1.735531152395776e+000	7.915143e+000
1.735614200369305e+000	9.438752e+000
1.735672113784590e+000	1.019726e+001
1.735714525330198e+000	1.057573e+001
1.735750870509874e+000	1.077547e+001
1.735785254300050e+000	1.085585e+001
1.735825753362954e+000	1.081264e+001
1.735878859326012e+000	1.052428e+001
1.735964127953086e+000	9.543557e+000
1.736100400129422e+000	6.934295e+000
1.736304190454456e+000	1.701388e+000
1.736460017487350e+000	-2.746981e+000
1.736558933411213e+000	-5.457770e+000
1.736648931348579e+000	-7.593060e+000
1.736721638558626e+000	-8.960271e+000
1.736810543386461e+000	-1.019471e+001
1.736852426606258e+000	-1.058661e+001
1.736889145701827e+000	-1.078193e+001
1.736924730339790e+000	-1.085943e+001
1.736963274386381e+000	-1.081855e+001
1.737008686752216e+000	-1.060808e+001
1.737062687642905e+000	-1.013598e+001
1.737129424872378e+000	-9.232479e+000
1.737216929374349e+000	-7.569167e+000
1.737337983847137e+000	-4.754328e+000
1.737348190754287e+000	-4.487854e+000
1.737368604568587e+000	-3.916784e+000
1.737409432197187e+000	-2.743184e+000
1.737459900842532e+000	-1.254531e+000
1.737529450218829e+000	8.217165e-001
1.737595560265323e+000	2.766317e+000
1.737660042581530e+000	4.555713e+000
1.737753623239100e+000	6.848483e+000
1.737773278256441e+000	7.340059e+000
1.737792933273782e+000	7.797862e+000
1.737812588291123e+000	8.221893e+000
1.737832243308464e+000	8.612150e+000
1.737851898325805e+000	8.968634e+000
1.737871553343146e+000	9.291344e+000
1.737891208360487e+000	9.580282e+000
1.737917792384437e+000	9.913263e+000
1.737970960432338e+000	1.044694e+001
1.738006796366113e+000	1.069507e+001
1.738047349549564e+000	1.082973e+001
1.738094522524184e+000	1.081637e+001
1.738145149163149e+000	1.057300e+001
1.738227235973535e+000	9.681684e+000
1.738358074007716e+000	7.271704e+000
1.738555427665583e+000	2.304088e+000
1.738717841221346e+000	-2.318705e+000
1.738822658347008e+000	-5.214196e+000
1.738919569149423e+000	-7.548330e+000
1.738988253437401e+000	-8.864020e+000
1.739077377837138e+000	-1.013180e+001
1.739120772027904e+000	-1.055637e+001
1.739156424033534e+000	-1.076069e+001
1.739192970304648e+000	-1.085236e+001
1.739234332853688e+000	-1.081360e+001
1.739287118590865e+000	-1.055053e+001
1.739353404921559e+000	-9.890113e+000
1.739444708782464e+000	-8.416656e+000
1.739580335542260e+000	-5.423447e+000
1.739678912929459e+000	-2.796560e+000
1.739775391289330e+000	2.423444e-002
1.739860729916976e+000	2.532384e+000
1.739946404877325e+000	4.872979e+000
1.740070374876850e+000	7.945645e+000
1.740070417786349e+000	7.946525e+000
1.740070715885209e+000	7.952671e+000
1.740071013984069e+000	7.958820e+000
1.740071312082929e+000	7.964972e+000
1.740071610181788e+000	7.971128e+000
1.740071908280648e+000	7.977287e+000
1.740072206379508e+000	7.983450e+000
1.740072504478368e+000	7.989616e+000
1.740102275675990e+000	8.558685e+000
1.740132046873611e+000	9.067242e+000
1.740161818071233e+000	9.515288e+000
1.740191589268854e+000	9.902822e+000
1.740221360466476e+000	1.022984e+001
1.740251131664097e+000	1.049636e+001
1.740280902861719e+000	1.070235e+001
1.740321752647020e+000	1.083337e+001
1.740367874279077e+000	1.081582e+001
1.740418892227007e+000	1.056542e+001
1.740501602693323e+000	9.658422e+000
1.740633371832939e+000	7.214803e+000
1.740831844962295e+000	2.201155e+000
1.740993047085233e+000	-2.389780e+000
1.741097198798763e+000	-5.262606e+000
1.741193112410313e+000	-7.564721e+000
1.741262999015263e+000	-8.896411e+000
1.741351946644530e+000	-1.015184e+001
1.741394867317122e+000	-1.056597e+001
1.741430852978473e+000	-1.076834e+001
1.741466077069212e+000	-1.085408e+001
1.741507201294617e+000	-1.081611e+001
1.741556936845971e+000	-1.057940e+001
1.741617324513739e+000	-1.001285e+001
1.741698084342338e+000	-8.803405e+000
1.741811813761522e+000	-6.442301e+000
1.741923033589540e+000	-3.591381e+000
1.742021127800860e+000	-7.745353e-001
1.742110065316612e+000	1.850979e+000
1.742197859640905e+000	4.336859e+000
1.742286666003935e+000	6.691552e+000
1.742286697718853e+000	6.692312e+000
1.742286960371471e+000	6.698512e+000
1.742287589784987e+000	6.713521e+000
1.742288938772445e+000	6.745750e+000
1.742314385617790e+000	7.319019e+000
1.742339832463136e+000	7.851745e+000
1.742365279308481e+000	8.343930e+000
1.742390726153827e+000	8.795572e+000
1.742416172999172e+000	9.206672e+000
1.742441619844518e+000	9.577229e+000
1.742467066689863e+000	9.907245e+000
1.742515527618141e+000	1.044281e+001
1.742551583465715e+000	1.069149e+001
1.742591993688954e+000	1.082789e+001
1.742639674979213e+000	1.081663e+001
1.742690112306476e+000	1.057662e+001
1.742771897279072e+000	9.692869e+000
1.742902284086971e+000	7.299142e+000
1.743099092816194e+000	2.353965e+000
1.743261981052722e+000	-2.281103e+000
1.743367021070540e+000	-5.185418e+000
1.743464294410357e+000	-7.533074e+000
1.743532623583704e+000	-8.846361e+000
1.743621610771639e+000	-1.011857e+001
1.743665319757427e+000	-1.054993e+001
1.743700750333151e+000	-1.075549e+001
1.743738173351251e+000	-1.085120e+001
1.743779693839006e+000	-1.081369e+001
1.743832420989207e+000	-1.054899e+001
1.743901218147609e+000	-9.853367e+000
1.743996080782561e+000	-8.290304e+000
1.744140102682830e+000	-5.044036e+000
1.744241629461215e+000	-2.299690e+000
1.744336416416247e+000	4.863971e-001
1.744417241746473e+000	2.856785e+000
1.744494111441545e+000	4.912505e+000
1.744647850831691e+000	8.389739e+000
1.744725713485789e+000	9.734959e+000
1.744777947034368e+000	1.034886e+001
1.744816574677627e+000	1.064741e+001
1.744855356485695e+000	1.080292e+001
1.744908905910415e+000	1.081940e+001
1.744957151381538e+000	1.061710e+001
1.745035436184156e+000	9.818947e+000
1.745160563093871e+000	7.612345e+000
1.745350905896929e+000	2.930298e+000
1.745523261459280e+000	-1.954859e+000
1.745628360986602e+000	-4.886480e+000
1.745727721251328e+000	-7.337625e+000
1.745791842811657e+000	-8.616916e+000
1.745881043669010e+000	-9.965807e+000
1.745928214770049e+000	-1.047394e+001
1.745963380756846e+000	-1.070623e+001
1.746004372971556e+000	-1.083547e+001
1.746049991279944e+000	-1.081599e+001
1.746101196454153e+000	-1.056220e+001
1.746184205197919e+000	-9.679034e+000
1.746294357620706e+000	-7.729139e+000
1.746467166244321e+000	-3.538440e+000
1.746592468703774e+000	-7.205214e-003
1.746706448189557e+000	3.260934e+000
1.746842152689530e+000	6.709706e+000
1.746966129310580e+000	9.218924e+000
1.747027360595627e+000	1.010402e+001
1.747071933347534e+000	1.052494e+001
1.747114073464344e+000	1.076899e+001
1.747149283084019e+000	1.086565e+001
1.747197146955141e+000	1.082873e+001
1.747245595218946e+000	1.058953e+001
1.747290935236438e+000	1.018962e+001
